tweet_id,author_id,created_at,text,intent,low_confidence,topic_confidence,pred_intent,pred_confidence,history_volume,history_replied,history_reply_rate,avg_reply_hours,history_sufficient,intent_prevalence,has_precedent,route,route_reason
1758653,529398,Tue Oct 17 21:10:17 +0000 2017,then it might be time to look into buy vudu,customer_service,False,0.051181337973208,customer_service,0.8813814,3,1,0.3333333333333333,,True,0.38434498775971376,True,assist,needs_judgment
1758663,529400,Tue Oct 17 21:15:09 +0000 2017,call to india drop a few time so have to repeat the whole issue time try to edit a shipping address to no avail then,customer_service,False,0.0427074639271006,customer_service,0.8319707,3,1,0.3333333333333333,0.8677777777777778,True,0.38434498775971376,True,assist,needs_judgment
1759045,529488,Tue Nov 07 17:14:03 +0000 2017,be this site legit i be see ad on twitter amp facebook thanks,appreciation,False,0.0349668074735562,appreciation,0.73065495,1,1,1.0,0.43972222222222224,False,0.14126545728453957,True,auto,acknowledge_and_close
1759055,242739,Tue Nov 07 17:27:11 +0000 2017,your service be the bad in the world fourth time in a row you can not deliver or lose my item,customer_service,False,0.041317154599899,customer_service,0.8315636,12,6,0.5,0.14944444444444446,True,0.38434498775971376,True,assist,needs_judgment
1759059,242739,Tue Nov 07 20:20:24 +0000 2017,absolutely pitiful the service i have receive be just absolutely pitiful,customer_service,True,0.0141597480793865,customer_service,0.4596569,12,6,0.5,0.14944444444444446,True,0.38434498775971376,True,assist,unclear_intent
1759083,529496,Tue Nov 07 17:18:54 +0000 2017,just so you know it be sad when an order take day to travel japanfrance then del just forget it on their shelf on due day,delivery_issue,False,0.0310304073570463,delivery_issue,0.44154608,2,2,1.0,2.6698611111111115,False,0.2077396271420501,True,assist,insufficient_history
1760366,398409,Tue Nov 07 23:39:29 +0000 2017,what the fuuuck how do you break plastic bin,appreciation,True,0.0004528739184716,appreciation,0.52596897,5,4,0.8,0.05731481481481482,True,0.14126545728453957,True,auto,acknowledge_and_close
1760382,529830,Wed Nov 08 14:53:36 +0000 2017,hi nudge you again in case this fell through the crack,appreciation,True,0.0035988146540962,appreciation,0.36416855,4,4,1.0,0.11064814814814815,True,0.14126545728453957,True,auto,acknowledge_and_close
1760399,529835,Tue Nov 07 23:17:15 +0000 2017,kindle fire i think it be the generation,customer_service,True,0.0046514832012509,appreciation,0.52348036,6,5,0.8333333333333334,0.4400555555555556,True,0.14126545728453957,True,auto,acknowledge_and_close
1760411,529836,Tue Nov 07 23:46:54 +0000 2017,of the situation because i can not just leave it like that because it be an important issue it be like a dealer tell someone who buy a branded car that break down a u leave the lot that there be no warranty and nothing they could do,customer_service,False,0.0192958142207357,appreciation,0.46961418,3,1,0.3333333333333333,0.7016666666666667,True,0.14126545728453957,True,auto,acknowledge_and_close
1760486,529862,Tue Nov 07 22:40:43 +0000 2017,okay i have do that now anytime i ask her to do anything she say she be have trouble or my marketplace be not set up correctly,delivery_issue,True,0.0124499963129574,email_contact,0.412205,2,2,1.0,0.19791666666666666,False,0.1355847090578118,True,assist,unclear_intent
1760491,529863,Tue Nov 07 20:40:57 +0000 2017,just speak to a person and they resolve it thank for respond,appreciation,False,0.0560761891388261,appreciation,0.7822734,3,3,1.0,0.08953703703703704,True,0.14126545728453957,True,auto,acknowledge_and_close
1760502,529866,Tue Nov 07 19:59:55 +0000 2017,fume have a notification to say my parcel be deliver todaybeen in all day no parcelno card a to where it be smirkingface,delivery_issue,False,0.0460658590313005,delivery_issue,0.9179101,5,4,0.8,0.10722222222222222,True,0.2077396271420501,True,auto,consistent_resolution_history
1760505,529866,Tue Nov 07 21:27:57 +0000 2017,thanks do that help,appreciation,False,0.2237593882739322,appreciation,0.9919783,5,4,0.8,0.10722222222222222,True,0.14126545728453957,True,auto,acknowledge_and_close
1760519,529868,Tue Nov 07 20:27:48 +0000 2017,the order be there alright but the option track package be no longer there instead it show get help with order,order_status,False,0.0923260850103999,order_status,0.97696495,4,3,0.75,0.1313888888888889,True,0.13106521875588475,True,auto,routine_intent_history
1760522,529868,Tue Nov 07 20:21:35 +0000 2017,it be i buy the book on sep,customer_service,True,0.0078908334379781,customer_service,0.51195586,4,3,0.75,0.1313888888888889,True,0.38434498775971376,True,assist,unclear_intent
1760529,347143,Tue Nov 07 20:09:47 +0000 2017,thank you i have provide those detail i shall expect to hear from you within the hour or i will take matter far,appreciation,False,0.0340012451249649,appreciation,0.53683615,8,6,0.75,0.042222222222222223,True,0.14126545728453957,True,auto,acknowledge_and_close
1760530,347143,Tue Nov 07 21:01:06 +0000 2017,come on i be still wait for a reply i would remind you that you be legally in breach of contract at this point,email_contact,True,0.0147388871641921,delivery_issue,0.4245592,8,6,0.75,0.042222222222222223,True,0.2077396271420501,True,assist,unclear_intent
1760532,347143,Tue Nov 07 21:09:48 +0000 2017,see i have get all evening and i be more than happy to keep nag you until you sort this out it be not hard to find a parcel,appreciation,True,0.005838028712669,delivery_issue,0.44384062,8,6,0.75,0.042222222222222223,True,0.2077396271420501,True,assist,unclear_intent
1760535,347143,Tue Nov 07 21:19:11 +0000 2017,look a i know it be not your fault but we be now on the time that amazon have fail to deliver on time other courier manage fine,customer_service,False,0.0609466659007479,customer_service,0.81989497,8,6,0.75,0.042222222222222223,True,0.38434498775971376,True,auto,consistent_resolution_history
1760536,347143,Tue Nov 07 21:20:46 +0000 2017,now you be say thing have be deliver when they have not amp your cust serv team just hang up when i try to complain see why i be cross,delivery_issue,False,0.0264458786103514,customer_service,0.6053849,8,6,0.75,0.042222222222222223,True,0.38434498775971376,True,auto,consistent_resolution_history
1760537,347143,Tue Nov 07 19:52:56 +0000 2017,i be not sure ignore customer be necessarily great customer service be it,customer_service,False,0.0710932287820787,customer_service,0.98808134,8,6,0.75,0.042222222222222223,True,0.38434498775971376,True,auto,consistent_resolution_history
1760542,529871,Tue Nov 07 19:32:44 +0000 2017,order item with overnight ship a week ago still havent receive them,order_status,False,0.0669702127591272,order_status,0.87675273,4,4,1.0,0.26326388888888885,True,0.13106521875588475,True,auto,routine_intent_history
1760560,529873,Tue Nov 07 21:23:35 +0000 2017,your customer support bloke be an absolute hero cheer lad,customer_service,False,0.0208113341889261,customer_service,0.98347396,4,3,0.75,0.07342592592592594,True,0.38434498775971376,True,auto,consistent_resolution_history
1760992,529966,Wed Oct 18 11:20:37 +0000 2017,i send you the link i buy it from fulfil by amazon it say,email_contact,False,0.0499288357144726,email_contact,0.51574,2,2,1.0,0.3705555555555556,False,0.1355847090578118,True,assist,insufficient_history
1761035,529973,Tue Oct 17 21:32:06 +0000 2017,a a prime member be not preorders deliver on release date this game have not even ship yet not the time this happen,delivery_issue,False,0.0351347545356414,delivery_issue,0.84588,1,1,1.0,0.49166666666666664,False,0.2077396271420501,True,assist,insufficient_history
1761041,529975,Tue Oct 17 21:35:03 +0000 2017,asin b003cxob1g nach berlin,appreciation,True,5.771166447237027e-05,appreciation,0.64964277,2,2,1.0,0.11625,False,0.14126545728453957,True,auto,acknowledge_and_close
1761337,530048,Tue Nov 07 21:27:10 +0000 2017,be transfer five time with no resolution uninstalling your ape it be a shame i want the lightning deal notification,customer_service,False,0.0277284568665684,customer_service,0.83193684,4,3,0.75,1.9597222222222224,True,0.38434498775971376,True,auto,consistent_resolution_history
1761346,461346,Tue Nov 07 21:56:04 +0000 2017,pretty obvious what do you need to discuss this be irresponsible fill up recyclables with brand new box way that be too big,customer_service,True,0.0085121169038152,customer_service,0.5073792,1,0,0.0,,False,0.38434498775971376,True,assist,unclear_intent
1761349,530049,Tue Nov 07 20:04:09 +0000 2017,hey yo how do the affiliate program work with smileamazon be there a way to affiliate thru the smile site,customer_service,True,0.0044084129928721,appreciation,0.57499874,1,1,1.0,0.3561111111111111,False,0.14126545728453957,True,auto,acknowledge_and_close
1761356,242739,Tue Nov 07 20:25:46 +0000 2017,i do call and they be utterly useless you customer service rep be useless,customer_service,False,0.0386447134863408,customer_service,0.9864166,12,6,0.5,0.14944444444444446,True,0.38434498775971376,True,assist,needs_judgment
1761367,530052,Tue Nov 07 20:24:58 +0000 2017,please provide an email or another mean to air our grievance directly with amazon thank you,email_contact,False,0.0440992142010811,email_contact,0.69158286,4,4,1.0,0.1288888888888889,True,0.1355847090578118,True,auto,routine_intent_history
1761370,530052,Tue Nov 07 20:43:17 +0000 2017,already chat w your car it precipitate our cancelling prime and remove all your ape from our device this need to be escalate,customer_service,True,0.0116600171206201,customer_service,0.6277042,4,4,1.0,0.1288888888888889,True,0.38434498775971376,True,assist,unclear_intent
1761379,472074,Tue Nov 07 20:45:55 +0000 2017,we have do that too i have speak to all of india and get no where,customer_service,True,0.0119595241572915,customer_service,0.97852296,13,9,0.6923076923076923,0.11065972222222223,True,0.38434498775971376,True,assist,unclear_intent
1761383,472074,Tue Nov 07 21:23:23 +0000 2017,be suppose to expedite and call me nothing happen,delivery_issue,True,0.0107334558995861,delivery_issue,0.8733559,13,9,0.6923076923076923,0.11065972222222223,True,0.2077396271420501,True,assist,unclear_intent
1761386,472074,Tue Nov 07 21:31:51 +0000 2017,november facewithrollingeyes facewithrollingeyes facewithrollingeyes,delivery_issue,True,0.0018504555526897,delivery_issue,0.82869583,13,9,0.6923076923076923,0.11065972222222223,True,0.2077396271420501,True,assist,unclear_intent
1761393,530053,Tue Nov 07 20:08:23 +0000 2017,if i buy a tv from you how would i get a certificate of insurance for delivery my building need it before any large delivery,delivery_issue,False,0.0302718288400268,delivery_issue,0.76901835,1,1,1.0,0.1297222222222222,False,0.2077396271420501,True,assist,insufficient_history
1762300,530257,Wed Nov 08 00:23:38 +0000 2017,hi tyi try follow the direction but it say go to your order locate your order in the list and click fileview claim but there be no such file claim option tx,order_status,False,0.0559634780799474,order_status,0.8288033,7,5,0.7142857142857143,0.12605555555555556,True,0.13106521875588475,True,auto,routine_intent_history
1762302,530257,Mon Nov 13 00:06:00 +0000 2017,i get a reply from the seller they blame it on you they say amazon may have mixed ours with a fake competitor be this true,customer_service,False,0.0212064783731264,customer_service,0.6034773,7,5,0.7142857142857143,0.12605555555555556,True,0.38434498775971376,True,auto,consistent_resolution_history
1762307,326485,Tue Nov 07 22:18:44 +0000 2017,why be there no one who can call me with regard to the three order in a row that have be ship incorrect,order_status,False,0.0619728828597781,order_status,0.9848392,7,5,0.7142857142857143,0.15212962962962964,True,0.13106521875588475,True,auto,routine_intent_history
1762315,326485,Tue Nov 07 20:25:12 +0000 2017,so for the third time in a week i have receive the wrong product should be lug spacers anyone see a problem,customer_service,False,0.0471526837237392,customer_service,0.60496813,7,5,0.7142857142857143,0.15212962962962964,True,0.38434498775971376,True,auto,consistent_resolution_history
1762319,530258,Tue Nov 07 20:38:51 +0000 2017,not satisfy with service get a gift from amazon a im winner in sennheiser step contest get defective headphone,customer_service,False,0.0309877434224456,customer_service,0.84489787,2,2,1.0,0.14333333333333334,False,0.38434498775971376,True,assist,insufficient_history
1762325,530260,Tue Nov 07 21:08:30 +0000 2017,too bad i can not do that item be order more than day ago be there another way for me to leave feedback on this atrocious packaging,order_status,False,0.0448157723764081,order_status,0.4113112,4,4,1.0,0.06648148148148149,True,0.13106521875588475,True,auto,routine_intent_history
1762333,530262,Tue Nov 07 20:40:07 +0000 2017,hi no just one order first payment be take on amp second payment today,order_status,False,0.0508925807367074,order_status,0.8289645,2,1,0.5,0.15777777777777777,False,0.13106521875588475,True,assist,insufficient_history
1762344,230637,Tue Nov 07 20:37:57 +0000 2017,hello yes it be due to be deliver today although order on saturday a a prime item and now will be deliver by friday frowningface,delivery_issue,False,0.0537669763027116,delivery_issue,0.5526961,2,1,0.5,0.7647222222222222,False,0.2077396271420501,True,assist,insufficient_history
1762362,530268,Tue Nov 07 20:29:29 +0000 2017,hey get the two book i order maybe use some pack material to keep them from rattle around minordamage,order_status,False,0.0468874936952172,order_status,0.8335973,1,1,1.0,0.04083333333333333,False,0.13106521875588475,True,assist,insufficient_history
1762367,530269,Tue Nov 07 20:50:18 +0000 2017,i do not know i should reach out to the thirdparty seller thanks for the tip,appreciation,False,0.0422180342627694,appreciation,0.7095657,3,2,0.6666666666666666,0.1413888888888889,True,0.14126545728453957,True,auto,acknowledge_and_close
1762376,362101,Mon Nov 13 14:07:35 +0000 2017,it just a link to the amazon prime website,customer_service,False,0.0567077070314174,customer_service,0.57995796,6,6,1.0,0.12383333333333332,True,0.38434498775971376,True,auto,consistent_resolution_history
1763154,530470,Tue Nov 07 20:51:39 +0000 2017,hi i receive email from you more than once and look strange this be not from amazon be it,email_contact,False,0.0890961042687417,email_contact,0.93492615,1,1,1.0,0.11055555555555556,False,0.1355847090578118,True,assist,insufficient_history
1763161,415194,Tue Nov 07 20:43:03 +0000 2017,my twitch prime wont let me subscribe to anyone even though my last subscription be over a month ago be this a glitch,customer_service,True,0.0089851384653179,customer_service,0.51534414,3,3,1.0,0.18175925925925926,True,0.38434498775971376,True,assist,unclear_intent
1763174,194093,Tue Nov 07 20:57:46 +0000 2017,yes it still say wait on return,delivery_issue,False,0.0442523024846326,delivery_issue,0.39737645,6,5,0.8333333333333334,0.13618055555555555,True,0.2077396271420501,True,auto,consistent_resolution_history
1763183,530474,Tue Nov 07 21:10:39 +0000 2017,min talk with cust serv rep amp supervisor now wait for answer on when intelcom will deliver item they have have since sun everytime,delivery_issue,False,0.0168091454295003,customer_service,0.6022103,1,0,0.0,,False,0.38434498775971376,True,assist,insufficient_history
1763189,530476,Tue Nov 07 22:44:44 +0000 2017,check out the top customer review,customer_service,False,0.0383289089336759,customer_service,0.9434849,1,1,1.0,0.4077777777777778,False,0.38434498775971376,True,assist,insufficient_history
1763202,530477,Tue Nov 07 23:12:48 +0000 2017,the outcome so far be your customer service be shit,customer_service,False,0.0451463578013566,customer_service,0.9829443,39,30,0.7692307692307693,0.2653888888888889,True,0.38434498775971376,True,auto,consistent_resolution_history
1763208,530477,Wed Nov 08 21:38:05 +0000 2017,you have take my money and send me a box of broken glass why will not you refund me how be this complicated,email_contact,False,0.0269608671920012,customer_service,0.48966083,39,30,0.7692307692307693,0.2653888888888889,True,0.38434498775971376,True,auto,consistent_resolution_history
1763216,530477,Thu Nov 09 07:55:31 +0000 2017,yes i have also spend hour on live chat,customer_service,True,0.0114437481191173,customer_service,0.4950574,39,30,0.7692307692307693,0.2653888888888889,True,0.38434498775971376,True,assist,unclear_intent
1763228,530479,Tue Nov 07 21:04:17 +0000 2017,have figure out through the ape thanks but never forget your delivery service be a clusterfuck not fit for service,appreciation,False,0.0337932880665837,customer_service,0.50538594,1,0,0.0,,False,0.38434498775971376,True,assist,insufficient_history
1763231,530480,Tue Nov 07 20:54:34 +0000 2017,already on the phone to someone but thank you for your response,appreciation,False,0.0750839467531184,appreciation,0.8615199,1,0,0.0,,False,0.14126545728453957,True,auto,acknowledge_and_close
1763247,530485,Tue Nov 07 20:55:13 +0000 2017,why do it show up on my menu then if i can not watch it like a shop window full of goody in a shop that never open unfair,customer_service,True,0.0065201887340884,customer_service,0.49241543,2,1,0.5,0.45472222222222225,False,0.38434498775971376,True,assist,unclear_intent
1763498,293634,Tue Oct 17 21:51:15 +0000 2017,how can something be arrive today yet now it be arrive tomorrow prime customer pay for next day delivery but do not get it,delivery_issue,False,0.0921061921705707,delivery_issue,0.9465896,6,6,1.0,0.1936111111111111,True,0.2077396271420501,True,auto,consistent_resolution_history
1763527,530554,Tue Oct 17 21:56:00 +0000 2017,what if i order from the pl site,order_status,False,0.0708382450608324,order_status,0.9972475,2,2,1.0,0.35555555555555557,False,0.13106521875588475,True,assist,insufficient_history
1763529,530554,Tue Oct 17 21:40:09 +0000 2017,hi i be a prime member in u and be currently travel in poland can i use my membership and get stuff deliver in poland,delivery_issue,False,0.0245813924458966,delivery_issue,0.3887596,2,2,1.0,0.35555555555555557,False,0.2077396271420501,True,assist,insufficient_history
176353,138674,Sat Nov 25 00:59:32 +0000 2017,like no matter where i click from wheres my stuff it just take me to an answer that do not help me how do i go straight to talk to someone,appreciation,False,0.0397497833816139,appreciation,0.6622009,8,3,0.375,0.1613888888888889,True,0.14126545728453957,True,auto,acknowledge_and_close
176355,138674,Sat Nov 25 00:56:34 +0000 2017,what option specifically do i choose to get to chat will i do wheres my stuff and then from there it be mostly all about track but i do not need an order track because it be not on it be way because it do not even exist and my problem be i do not know why,order_status,False,0.0377278366256531,order_status,0.7543211,8,3,0.375,0.1613888888888889,True,0.13106521875588475,True,auto,routine_intent_history
17637,119902,Wed Nov 01 04:51:47 +0000 2017,the pick up have be arrange time now and cancel at the last moment without cite any reason,customer_service,False,0.0205031275638249,order_status,0.4716295,3,3,1.0,0.13444444444444445,True,0.13106521875588475,True,auto,routine_intent_history
176372,157499,Sat Nov 25 00:23:59 +0000 2017,hey seriously i have to wait almost month to receive a new book in this condition,email_contact,False,0.020952064042572,email_contact,0.32194793,6,5,0.8333333333333334,0.176875,True,0.1355847090578118,True,auto,routine_intent_history
1763835,530637,Tue Nov 07 20:55:08 +0000 2017,can i opt out of have my parcel deliver by hermes they be useless,delivery_issue,False,0.0200559387376541,delivery_issue,0.85965455,1,1,1.0,0.2477777777777778,False,0.2077396271420501,True,assist,insufficient_history
176384,157500,Sat Nov 25 00:15:41 +0000 2017,why be certain prime video unavailable on the kindle fire say this video unavailable on this device but same video be available on ipad,delivery_issue,True,0.0128843070369672,customer_service,0.530496,3,3,1.0,0.095,True,0.38434498775971376,True,assist,unclear_intent
176395,157501,Sat Nov 25 07:11:09 +0000 2017,i try to open the link which you provide from my laptop and it will route to the same page on mobile device also i have send an email to your customer service,email_contact,False,0.0676418227026355,email_contact,0.42001978,9,9,1.0,0.33425925925925926,True,0.1355847090578118,True,auto,routine_intent_history
176418,157505,Sat Nov 25 01:26:03 +0000 2017,i receive a call from kristen w who do everything that need to be do to rectify the situation thank you very much,appreciation,False,0.0420233804117135,appreciation,0.5792957,4,3,0.75,0.0775,True,0.14126545728453957,True,auto,acknowledge_and_close
176419,157505,Sat Nov 25 00:34:23 +0000 2017,i submit the form but it state that phone call only during business hour and it be already on a friday this amzn u carrier whatever it be be the most unreliable i have ever see and i have be an amazon customer for year,customer_service,False,0.0413078365378724,customer_service,0.6256066,4,3,0.75,0.0775,True,0.38434498775971376,True,auto,consistent_resolution_history
176438,157510,Sat Nov 25 00:22:44 +0000 2017,i order pair of earring in september and originally they be mean to arrive mid october and i still havent get them wtf,order_status,False,0.0357336657976437,order_status,0.7647326,2,2,1.0,0.16833333333333333,False,0.13106521875588475,True,assist,insufficient_history
176442,157512,Sat Nov 25 01:48:31 +0000 2017,it be just disappointing to go from day ship to,delivery_issue,False,0.0404472911917105,delivery_issue,0.8548992,1,0,0.0,,False,0.2077396271420501,True,assist,insufficient_history
176450,157514,Sat Nov 25 00:35:10 +0000 2017,there be some date they be say that prevent them send a replacement until monday so they be refund i be now speak with a supervisor,email_contact,False,0.0285713052553432,delivery_issue,0.34284866,3,2,0.6666666666666666,0.09152777777777778,True,0.2077396271420501,True,assist,needs_judgment
1764525,357928,Tue Nov 07 21:30:36 +0000 2017,the email state one day delivery arrive of november not sure what calender you guy at amazon use but today look like the,delivery_issue,False,0.0589105614976606,delivery_issue,0.7747142,3,2,0.6666666666666666,0.12277777777777779,True,0.2077396271420501,True,assist,needs_judgment
1764526,357928,Tue Nov 07 21:15:50 +0000 2017,very disappointed in wait day for a one day delivery item the only thing they say be do u want a refund or to order again,delivery_issue,False,0.0830208686941422,delivery_issue,0.46487984,3,2,0.6666666666666666,0.12277777777777779,True,0.2077396271420501,True,assist,needs_judgment
176453,157514,Sat Nov 25 00:10:29 +0000 2017,if you could hear the customer support call i be on with your company you would be embarrass at least i hope anyone see an issue,customer_service,False,0.039243987484287,customer_service,0.94323343,3,2,0.6666666666666666,0.09152777777777778,True,0.38434498775971376,True,assist,needs_judgment
1764555,530804,Tue Nov 07 21:22:48 +0000 2017,i wan na reiterate my mom be a prime member under prime xonic must arrive on it be release date,delivery_issue,False,0.0259752522435602,delivery_issue,0.86914474,2,1,0.5,0.0975,False,0.2077396271420501,True,assist,insufficient_history
1764556,530804,Tue Nov 07 21:14:09 +0000 2017,greeting i be talk on behalf of my mom helen mckee a customer of yours she preordered cont,customer_service,False,0.0184733521870475,customer_service,0.96305615,2,1,0.5,0.0975,False,0.38434498775971376,True,assist,insufficient_history
1764558,530805,Tue Nov 07 21:20:56 +0000 2017,eta on delivery be sunday accord to your rep the courier have an emergency and be unable to deliver the package,delivery_issue,False,0.0360293402000334,delivery_issue,0.8817094,3,3,1.0,0.6725,True,0.2077396271420501,True,auto,consistent_resolution_history
1764566,528144,Wed Nov 08 18:35:21 +0000 2017,seem to have be sort today big thanks to lesley at customer service,appreciation,False,0.0533392764458145,customer_service,0.74408966,3,1,0.3333333333333333,0.06777777777777778,True,0.38434498775971376,True,assist,needs_judgment
1764574,518427,Tue Nov 07 21:08:54 +0000 2017,so every time i try to order something it will get cancelled second after i press buy,order_status,False,0.0485799929361817,order_status,0.79451674,5,4,0.8,0.10743055555555556,True,0.13106521875588475,True,auto,routine_intent_history
176467,157519,Sat Nov 25 01:02:34 +0000 2017,thanks i will contact amazon when it do arrive i know it be not your fault but it do say guaranteed delivery i normally would not care but it be an important item which be why i choose the fast shipping method possible and i have come to expect reliable service,customer_service,False,0.0388610214958716,delivery_issue,0.48256,2,1,0.5,0.2511111111111111,False,0.2077396271420501,True,assist,insufficient_history
1765176,183890,Tue Nov 07 21:46:24 +0000 2017,i have the number there be no link on how do i track it,email_contact,False,0.0213000286943675,email_contact,0.60872,3,3,1.0,3.9439814814814813,True,0.1355847090578118,True,auto,routine_intent_history
17655,119904,Wed Nov 01 05:01:57 +0000 2017,i need a solution why u r not help consumer on self return thing m not buy product to self return why amazon allow such seller,customer_service,False,0.0401161073406519,customer_service,0.89509743,29,17,0.5862068965517241,0.24557870370370372,True,0.38434498775971376,True,assist,needs_judgment
17656,119904,Wed Nov 01 04:45:08 +0000 2017,i have buy a product and now it be size be not match i want to return it and also request return process,customer_service,False,0.0330647134481323,customer_service,0.79684675,29,17,0.5862068965517241,0.24557870370370372,True,0.38434498775971376,True,assist,needs_judgment
1765839,531059,Tue Oct 17 21:30:57 +0000 2017,not yet go to do so soon however,appreciation,True,0.0064139045387514,customer_service,0.5312417,3,2,0.6666666666666666,0.2511111111111111,True,0.38434498775971376,True,assist,unclear_intent
1765842,531059,Tue Oct 17 22:03:45 +0000 2017,go well thank you,appreciation,False,0.1097787175625826,appreciation,0.9927291,3,2,0.6666666666666666,0.2511111111111111,True,0.14126545728453957,True,auto,acknowledge_and_close
1766067,531120,Tue Nov 07 21:47:36 +0000 2017,get package deliver and both package smell like bleach my hand now smell like bleach call customer service no help,appreciation,False,0.0258359860534995,customer_service,0.55686504,3,2,0.6666666666666666,0.18458333333333332,True,0.38434498775971376,True,assist,needs_judgment
1766072,531122,Tue Nov 07 21:45:10 +0000 2017,order something yesterday on prime a need it today so i stay at home for it track now say will not arrive until,delivery_issue,False,0.0567117823789225,delivery_issue,0.5941849,3,2,0.6666666666666666,,True,0.2077396271420501,True,assist,needs_judgment
17661,119904,Wed Nov 01 19:01:44 +0000 2017,thanks a lot for help your consumer we always grateful to u there be no online shopping app where problem not occur but to help,appreciation,False,0.0949022568717922,appreciation,0.8666526,29,17,0.5862068965517241,0.24557870370370372,True,0.14126545728453957,True,auto,acknowledge_and_close
1766813,531310,Tue Nov 07 22:16:07 +0000 2017,i will look but it put film on hold a bit which be a pain,customer_service,True,0.0039028571946258,appreciation,0.7089155,2,1,0.5,0.08805555555555555,False,0.14126545728453957,True,auto,acknowledge_and_close
1766843,531312,Tue Nov 07 20:16:33 +0000 2017,please can you help,appreciation,False,0.1685468010324693,appreciation,0.9715685,22,17,0.7727272727272727,0.18941666666666665,True,0.14126545728453957,True,auto,acknowledge_and_close
1766848,531313,Tue Nov 07 22:14:37 +0000 2017,yes because firestick be not support on prime ireland at this time so i be advise to get the app,customer_service,False,0.0291624777487824,customer_service,0.67862386,6,3,0.5,0.1487037037037037,True,0.38434498775971376,True,assist,needs_judgment
1766875,325125,Tue Nov 07 22:35:38 +0000 2017,you be supposedly give me store credit so i can not even go get the product i need from somewhere competent and have it today not ship a new one not even give me a shipping upgrade so i can at least use same day delivery thanks for everything,delivery_issue,False,0.042506039332303,delivery_issue,0.48962545,6,3,0.5,0.15796296296296297,True,0.2077396271420501,True,assist,needs_judgment
1766876,325125,Tue Nov 07 22:19:05 +0000 2017,i already talk to you on the phone your solution be unacceptable,customer_service,True,0.0147386754461364,customer_service,0.8949312,6,3,0.5,0.15796296296296297,True,0.38434498775971376,True,assist,unclear_intent
1766877,325125,Tue Nov 07 22:38:01 +0000 2017,though the credit be suppose to be apply within the hour and i be still wait,delivery_issue,True,0.015016504875853,delivery_issue,0.64767367,6,3,0.5,0.15796296296296297,True,0.2077396271420501,True,assist,unclear_intent
1766895,531322,Tue Nov 07 22:15:24 +0000 2017,yeah but i think the point be i pay for amp you promise next day delivery amp your error have let me down i be hop for some compensation,delivery_issue,False,0.0374459522440886,delivery_issue,0.5186863,3,2,0.6666666666666666,0.25069444444444444,True,0.2077396271420501,True,assist,needs_judgment
1767482,146345,Tue Nov 07 22:37:35 +0000 2017,no idea when the order will be deliver this be mean for a present today for someone that my elderly mother have order through me,order_status,False,0.0773097394536752,order_status,0.9181831,6,2,0.3333333333333333,0.2925,True,0.13106521875588475,True,auto,routine_intent_history
1767485,146345,Tue Nov 07 22:37:54 +0000 2017,sick of lie customer service agent,customer_service,False,0.0509985726598609,customer_service,0.98123837,6,2,0.3333333333333333,0.2925,True,0.38434498775971376,True,assist,needs_judgment
1767494,531474,Tue Nov 07 22:19:34 +0000 2017,it say post through letterbox so might have go next door by mistake i will check in the morning when it be not dark and rain yesterday be just leave by the door do not even ring the bell,delivery_issue,False,0.0197109973070689,delivery_issue,0.8286621,4,3,0.75,0.1075,True,0.2077396271420501,True,auto,consistent_resolution_history
17675,119907,Wed Nov 01 04:54:17 +0000 2017,discrimination if you can not deliver at rural location please do not take an order but do not discriminate customer,order_status,False,0.0549287083818045,order_status,0.84658384,6,4,0.6666666666666666,0.2753703703703704,True,0.13106521875588475,True,auto,routine_intent_history
1767511,531120,Tue Nov 07 22:07:39 +0000 2017,still feel nauseous from the bleach,customer_service,True,0.0030636017582759,customer_service,0.87017566,3,2,0.6666666666666666,0.18458333333333332,True,0.38434498775971376,True,assist,unclear_intent
1767526,521818,Tue Nov 07 22:19:09 +0000 2017,be home delivery person dump package in the bush instead of bring the package up stair and ring bell,delivery_issue,False,0.0256122421915246,delivery_issue,0.9287938,2,2,1.0,0.3452777777777778,False,0.2077396271420501,True,assist,insufficient_history
1767532,531480,Tue Nov 07 23:01:54 +0000 2017,no they be prime shipping and sell by amazon,customer_service,False,0.0519608272907684,customer_service,0.6998575,4,3,0.75,0.23703703703703702,True,0.38434498775971376,True,auto,consistent_resolution_history
1767540,531481,Tue Nov 07 22:10:08 +0000 2017,i love how on my screen you add nov when it say nov in the background xboxorderfail,delivery_issue,True,0.0148362068607028,delivery_issue,0.42661226,2,1,0.5,0.09805555555555556,False,0.2077396271420501,True,assist,unclear_intent
17678,119907,Wed Nov 01 04:18:24 +0000 2017,where do a customer go to share hisher concern about the fullfillment centre,customer_service,False,0.0247912544642895,customer_service,0.92768407,6,4,0.6666666666666666,0.2753703703703704,True,0.38434498775971376,True,assist,needs_judgment
1768229,531648,Tue Nov 07 22:25:29 +0000 2017,yo the clock be tick on ship out my item,order_status,True,0.0111496039790071,order_status,0.7149855,1,1,1.0,0.2586111111111111,False,0.13106521875588475,True,assist,unclear_intent
1768251,531654,Tue Nov 07 22:18:50 +0000 2017,what be go on with our delivery package be be deliver in public space neighborhood be outrage,delivery_issue,False,0.0355013873489687,delivery_issue,0.96291167,1,1,1.0,0.33611111111111114,False,0.2077396271420501,True,assist,insufficient_history
