tweet_id,author_id,text,created_at,topic_id,topic_confidence,intent,low_confidence
1153222,391345,it be amazon for both order the past day,Sun Oct 15 18:02:07 +0000 2017,2,0.08196510664661188,order_status,False
1153230,391347,adonit mark admb stylus pen for apple ipad iphone and touchscreen phone black open use the app hence no link,Sun Oct 15 17:58:56 +0000 2017,1,0.01014356791360298,customer_service,True
1153300,297320,i order ds bt a per trackin hist order stil waitin b place till oct in usa so late n funny it be choice,Sun Oct 15 17:40:11 +0000 2017,2,0.06934707394112631,order_status,False
1153313,391366,all though there be no problem with the delivery,Sun Oct 15 17:48:08 +0000 2017,0,0.05181855086376816,delivery_issue,False
1153314,391366,none of my last delivery guy ask me to sign anything they ask my name and hand over all be amazon transport,Sun Oct 15 17:47:34 +0000 2017,1,0.031072754234847726,customer_service,False
1153654,391436,excuse me wheres my order i expect it between and it be be a month and it have not be deliver to me,Tue Oct 24 17:36:32 +0000 2017,2,0.057135202780327424,order_status,False
1153657,391437,the sam smith website have a link to amazon to preorder the album for a presale code for ticket tomorrow be which be why i buy it wearyface,Tue Oct 24 17:58:59 +0000 2017,1,0.01936227694516291,customer_service,False
1153661,391439,i do the same because it do not say other wise but now apparently it should have be buy through the main sam smith store,Tue Oct 24 20:24:07 +0000 2017,0,0.011711381569768618,delivery_issue,True
1153662,391437,the resale offer end at today on the sam smith world website x,Tue Oct 24 18:06:34 +0000 2017,0,0.012586002835584009,delivery_issue,True
1153671,391439,yeah they be usually so good x,Fri Oct 27 11:23:53 +0000 2017,1,0.005896262611437979,customer_service,True
1153673,360292,thank you for your help slightlysmilingface,Tue Oct 24 16:17:18 +0000 2017,4,0.11385857910149792,appreciation,False
1153680,120538,amazon never care about it customer,Tue Oct 24 17:23:01 +0000 2017,1,0.11415630822935288,customer_service,False
1153688,391440,i preordered the new sam smith album but not recieved my presale link yet when will this be send,Tue Oct 24 17:20:56 +0000 2017,3,0.02606583572148317,email_contact,False
1153707,391445,hi it be me again in the conformation email it say my package should arrive from oct but it be still not here,Tue Oct 24 17:28:34 +0000 2017,3,0.07507515437037657,email_contact,False
1153711,391445,i pay for it almost a month ago why be not i notify earlier so i could preorder it again now i miss out because i do not even know,Tue Oct 24 17:59:00 +0000 2017,1,0.011551910480215371,customer_service,True
1153713,391446,can say something about this,Wed Oct 25 03:29:24 +0000 2017,0,0.06933787351275561,delivery_issue,False
1153716,391228,why here why not on mail,Tue Oct 24 17:54:46 +0000 2017,3,0.02957156843643686,email_contact,False
1153739,391448,exactly what i tweet thanks captain obvious i just wish india have good consumer protection law,Tue Oct 24 17:06:09 +0000 2017,4,0.030608377196429032,appreciation,False
1153749,391450,please could you reply to my complaint,Tue Oct 24 17:27:38 +0000 2017,3,0.04186193053167761,email_contact,False
1153780,391454,issue be like if i pick a call phone be get hang and get switch off i have to switch it on again every time i be get a call,Wed Oct 25 02:50:16 +0000 2017,1,0.03095367768770707,customer_service,False
1153785,391454,okay by the way what be the return policy for mobile device i be tell that the return policy for mobile phone be day,Wed Oct 25 03:28:49 +0000 2017,1,0.01978073782378057,customer_service,False
1155094,391731,someone have make attempt to open a visa signature card in name this be attempt identity theft who do i contact,Tue Oct 24 17:51:39 +0000 2017,1,0.01359640344387265,customer_service,True
1155101,391732,esp bc two day shipping be f r e e,Tue Oct 24 17:59:05 +0000 2017,0,0.024169452105512062,delivery_issue,False
1155127,391737,the new estimated delivery day be change to but a of right now it still have not be ship i need the item on,Tue Oct 24 17:55:32 +0000 2017,0,0.05215254884888299,delivery_issue,False
1155146,391742,anyone actually check your into,Tue Oct 24 17:45:16 +0000 2017,3,0.018538818673897898,email_contact,False
1155157,391746,when you have prime and have free same day delivery and it end up be long then that i need my shit like yesterday,Tue Oct 24 17:28:58 +0000 2017,0,0.054597473136145526,delivery_issue,False
1155159,391747,refund issue on oct still not credit in my account,Wed Oct 25 04:34:44 +0000 2017,1,0.03328889225143637,customer_service,False
1155163,391747,my detail have be submit on above link,Wed Oct 25 07:22:01 +0000 2017,3,0.01828872487121554,email_contact,False
1155165,391747,i be still wait that you will contact me soon grinningface grinningface,Fri Oct 27 16:44:35 +0000 2017,1,0.01425130614595468,customer_service,True
1155168,391747,a i check it no mail send to my regard it i be still wait for ur respose,Fri Oct 27 16:52:33 +0000 2017,3,0.06296395384808721,email_contact,False
1155172,391747,last month he tell me that my money will be credit to my account within business day but now i be not have trust on you guy,Fri Oct 27 17:44:02 +0000 2017,1,0.02797700798457849,customer_service,False
1155174,391747,how can i contact you your customer care call be disconnect continuously say sorry ur order be not find,Tue Oct 24 16:54:21 +0000 2017,1,0.04086569217802611,customer_service,False
1155452,391811,this be what it say,Sun Oct 15 18:57:27 +0000 2017,0,0.06933787351275561,delivery_issue,False
1156121,391965,hey any progress on this query,Tue Oct 24 17:52:38 +0000 2017,3,0.0031609894469482244,email_contact,True
1156197,391979,hi there i would contact the publisher of the book for publication date a guide by your team but it be a week and no answer,Tue Oct 31 09:21:05 +0000 2017,1,0.014826594543998642,customer_service,True
1156202,391980,thank you so much will return and get new one ship crossedfingers crossedfingers,Tue Oct 24 18:25:02 +0000 2017,4,0.02328680407497931,appreciation,False
1156214,391981,i already talk via chat and get a replacement but i do not expect at all to receive an open package,Tue Oct 24 18:08:52 +0000 2017,3,0.021981707242503618,email_contact,False
1156219,391982,yes call and mail but all fail help how m i suppose to manage day without a phone need help sos such strict policy help urg,Tue Oct 24 18:13:30 +0000 2017,4,0.09401527961069323,appreciation,False
1156226,391228,share my detail now i want to see what be you go to do,Tue Oct 24 18:41:07 +0000 2017,1,0.02476077705136803,customer_service,False
1156227,391228,i be not go to waste my time with you already waste day because of amazon,Tue Oct 24 18:38:36 +0000 2017,1,0.05417091901579972,customer_service,False
1156238,391984,i be not give a reason for the delay,Tue Oct 24 18:05:12 +0000 2017,0,0.00932106246208681,delivery_issue,True
1156243,391985,what be this nonsense this be be deliver to a business from a business account nobody be here at go back to ups or usps,Tue Oct 24 17:52:08 +0000 2017,0,0.016969235255882637,delivery_issue,False
1156252,391987,just open a new screen protector for my phone and one of the screen protector be already use facewithraisedeyebrow thinkingface,Tue Oct 24 17:38:05 +0000 2017,1,0.01030646055091757,customer_service,True
1156254,119535,let see when will contact i have submit,Tue Oct 24 17:38:53 +0000 2017,1,0.025497285849307424,customer_service,False
1156686,392096,why can not i call back the amazon flex driver that just call me about a delivery there be an issue that need to be address,Tue Oct 24 15:55:40 +0000 2017,1,0.04237836384102447,customer_service,False
1156738,215706,till date pick up not do and now again blue dart say that you have cancel the pic up what be this be you joke or make me fool,Sat Oct 28 15:12:22 +0000 2017,0,0.01882332739244439,delivery_issue,False
1156749,392111,be there do that say that your service level be appal would be an understatement need to speak to real person amp not a bot,Tue Oct 24 16:06:57 +0000 2017,1,0.02167968302288287,customer_service,False
1157176,392216,hey guy refund a parcel on the it now the amp be still sit in my flat wait for pick up have to be go by,Sun Oct 15 18:20:50 +0000 2017,1,0.019238377911322872,customer_service,False
1157244,392230,thanks for instant reply may you make landslide profit this diwali,Sun Oct 15 18:46:30 +0000 2017,4,0.03922451493402626,appreciation,False
1157269,202707,the link bring me to my amazon sign in,Sun Oct 15 20:18:04 +0000 2017,1,0.03731905022730998,customer_service,False
1157272,236418,anyways please hlp me in the delivery processit be not ship yet,Sun Oct 15 18:19:14 +0000 2017,0,0.026071202978964297,delivery_issue,False
1157938,392390,dear my house be not a business today be not a holiday whynodelivery,Tue Oct 24 16:24:44 +0000 2017,0,0.018744920442354228,delivery_issue,False
1157970,392400,cc be suppose to call back again within 24h please direct message me in case they cant solve my issue thanks,Tue Oct 24 16:39:20 +0000 2017,4,0.03892136038801877,appreciation,False
1157971,392400,no news why be i not surprised,Thu Oct 26 18:36:03 +0000 2017,4,0.0004783322915556298,appreciation,True
1157974,340844,if i put my zip code why be you charge me to place my package at my neighborhood dropoff location,Tue Oct 24 16:01:00 +0000 2017,2,0.009181188170813972,order_status,True
115862,141797,i be still have this problem can not get anything and i mean anything deliver until monday so much for prime delivery,Thu Nov 23 21:44:19 +0000 2017,0,0.0643733607873844,delivery_issue,False
115864,125534,i be have this issue too seem a problem with amazon distribution be close,Fri Nov 10 23:25:57 +0000 2017,1,0.04262237679170765,customer_service,False
115867,141797,that work but it be now revert back to only allow express delivery monday have delete and readded my address again but this time it be not allow satsun delivery,Fri Nov 10 19:32:26 +0000 2017,0,0.031165557721018068,delivery_issue,False
115880,141800,amazon store card you guy badger me to get one and due to your technical issue can not use it,Thu Nov 23 22:50:18 +0000 2017,1,0.0499270587946855,customer_service,False
115889,141801,absolutely useless i just receive an email from your customer service manager kishor n after spe ding hour yesterday even get this issue look at his response the courier be say they deliver the parcel to the correct address wasteoftime,Fri Nov 24 07:55:54 +0000 2017,3,0.05133800807899199,email_contact,False
115890,141801,how ma you chance will it take parcel have clearly be go miss and nothing have change my parcel that be deliver previously be still no where to be see even though i have be assure that it be just an oversight and it will definitely be deliver emptywords,Thu Nov 23 19:10:07 +0000 2017,0,0.02954578297208594,delivery_issue,False
115896,141801,the late package i have not yet be tell it might come today and be give a refund as well although seem unfair that the seller should be impact previous package do arrive early next morning after i have complain to customer service,Wed Nov 22 08:21:48 +0000 2017,1,0.035530199987036125,customer_service,False
115900,141801,both time it be always be late at night around tracking have show the parcel a out for delivery since the early afternoon,Wed Nov 22 08:13:50 +0000 2017,0,0.029324653971182127,delivery_issue,False
1159092,392670,order id they have not deliver my package yet but have update a the product be deliver already personshrugging,Sun Oct 15 18:02:41 +0000 2017,2,0.0512355003422823,order_status,False
1159100,392671,yes i be i have even try to make a new account and try the trial but it still do not work,Sun Oct 15 19:26:16 +0000 2017,1,0.02295455560970808,customer_service,False
1159114,392672,pt2 after pic send they say they have a hard time with it which i dont believe at this point im over it and will use someone else for now,Sun Oct 15 19:52:06 +0000 2017,3,0.02594797483146006,email_contact,False
115920,141805,be i wrong in think i simply top up my acc via gift card section and use my one4allas a visa debit card,Thu Nov 23 21:36:28 +0000 2017,1,0.013837920717303855,customer_service,True
115923,141805,try to top up my act use my giftcard and you have lock me out if my act urgently need access,Thu Nov 23 21:25:03 +0000 2017,1,0.01202273029544944,customer_service,True
1159279,392718,not everything available on amazon be explicitly mark of but still have german amp english audio so i just assumedhoped the german be not too awesome,Sat Nov 25 19:25:01 +0000 2017,1,0.022331600819611826,customer_service,False
1159289,220246,i have product in cart worth rs434 for which i want to use my amazon balance of 4349rs but can not do the same help,Tue Oct 24 16:10:10 +0000 2017,1,0.04835114295911927,customer_service,False
1159300,392723,account hack and no phone call from account specialist a promise in day nothing but the same useless email time,Tue Oct 24 16:35:46 +0000 2017,3,0.06185721801617901,email_contact,False
1159327,392730,on both my ipad and my iphone,Tue Oct 24 16:36:47 +0000 2017,1,0.0007320713081935479,customer_service,True
1159330,392730,wait it be update yesterday,Tue Oct 24 16:50:07 +0000 2017,0,0.0272323324373945,delivery_issue,False
1159366,392737,hey how come every time i preorder a christian nonfiction book from i get this message onafter the release date,Tue Oct 24 15:58:45 +0000 2017,1,0.01906823431344822,customer_service,False
11597,118233,do not promise a day ship with a guaranteed delivery when you can not keep it,Wed Nov 01 01:00:30 +0000 2017,0,0.06395948391193107,delivery_issue,False
1160406,393010,be there any way to return a product if you do not have a printer to print the label out,Sun Oct 15 18:43:18 +0000 2017,1,0.017624961431580086,customer_service,False
1160408,393011,luckily the kindle be not steal neutralface,Sun Oct 15 18:13:56 +0000 2017,1,0.001327879255463123,customer_service,True
1160413,338944,never expect this behaviour from,Mon Oct 16 06:18:35 +0000 2017,0,0.003558056767822803,delivery_issue,True
1160423,315473,so thats a i really dont care right,Sun Oct 15 20:49:13 +0000 2017,1,0.018911044193627012,customer_service,False
1160427,315473,they do not offer me that option anyway i be not in the u right now,Sun Oct 15 18:34:35 +0000 2017,1,0.009691902524910999,customer_service,True
1160437,393016,hello quick question be all amazon prime return free many thanks,Sun Oct 15 18:43:33 +0000 2017,4,0.045729893863221314,appreciation,False
1160486,393025,yes but very disappointed to know that they be completely unaware about delivery date,Sun Oct 15 18:46:23 +0000 2017,0,0.03110079441767393,delivery_issue,False
1160600,393052,my apology i be not aware of that,Tue Oct 24 16:59:24 +0000 2017,1,0.0018209377739940213,customer_service,True
1160620,393054,why do your delivery driver insist on try to deliver next day item outside of commercial time pointless have next day,Tue Oct 24 16:30:28 +0000 2017,0,0.05865999159023014,delivery_issue,False
1160637,283086,just want to follow up everything be take care of another great job guy thanks,Sat Oct 28 02:25:58 +0000 2017,4,0.051476394862131465,appreciation,False
1160643,393061,if i buy something from allsortsaccessoriesuk but they say amazon handle the return do this qualify for free return thanks,Tue Oct 24 16:26:25 +0000 2017,4,0.03309945201334806,appreciation,False
11607,118235,once again the answer be well send again and your prime membership mean nothing and so do 2day shipping this happen too often,Wed Nov 01 02:14:27 +0000 2017,3,0.025880432356036966,email_contact,False
1161580,153416,but i do not find marathi option do as soon as possible hope so thank you,Sun Oct 15 19:18:37 +0000 2017,4,0.04013920384995445,appreciation,False
1161581,153416,before some time i call at service centre but there be no option of marathi language,Sun Oct 15 19:16:55 +0000 2017,1,0.038239732016501604,customer_service,False
1161605,393288,but teamsame happen for my citi bank card also on oct 17when i wrongly enter cvv for citi to check if otp be come amp it come,Sun Oct 15 19:29:30 +0000 2017,1,0.007399546839580829,customer_service,True
11617,118238,lol that be not my real name but basically yeah they will not just leave it at my front door tomorrows the final attempt,Wed Nov 01 00:56:29 +0000 2017,0,0.009217071759618833,delivery_issue,True
1161720,393314,the could not find chat though i look for it,Sun Oct 15 19:20:11 +0000 2017,1,0.010894056138966995,customer_service,True
11619,118238,how do i inform your delivery driver to just leave my package at my front door,Tue Oct 31 20:38:37 +0000 2017,0,0.04360016424627533,delivery_issue,False
1163343,393654,it be work again thank you,Wed Oct 25 03:36:47 +0000 2017,4,0.0873722422078787,appreciation,False
1163356,217472,cant believe u lose my package yea it be but still thats not cool,Tue Oct 24 16:59:38 +0000 2017,0,0.00998727326338732,delivery_issue,True
1163368,393659,probably not arrive today then consider i be in yorkshire eh,Tue Oct 24 17:01:42 +0000 2017,0,0.023161180816979828,delivery_issue,False
1163751,192048,wow thanks for let me know it be after all your response and instruction i do all email exchange amp talk to representative,Sun Oct 15 19:21:59 +0000 2017,3,0.0451508907450882,email_contact,False
1163756,393758,it a failed diwali for mebecome bad service in one day kindly reslove me issue i need my money back as soon as possible,Sun Oct 15 19:02:19 +0000 2017,1,0.040413152399398994,customer_service,False
1164589,393949,this have be ongoing since june last contact be with account specialist just get the run around very dishearten,Tue Oct 24 21:35:38 +0000 2017,1,0.018189554841926206,customer_service,False
1164592,393949,she last speak to account specialist on she be instruct to call direct,Tue Oct 24 21:46:46 +0000 2017,3,0.02521064227822093,email_contact,False
1164619,393951,oh i do i be suppose to be get a refund and i get a sorry about the postage due let u say i be underwhelmed,Tue Oct 24 22:24:43 +0000 2017,0,0.021301300696342163,delivery_issue,False
1164626,393953,i order via usa there be different vendor for all item,Tue Oct 24 20:23:24 +0000 2017,2,0.06220596426415938,order_status,False
1165289,394095,i call the helpline it be not get connect,Sun Oct 15 19:38:07 +0000 2017,1,0.0022828609026850125,customer_service,True
1165291,394095,my issue be resolve,Sun Oct 15 19:56:56 +0000 2017,1,0.0236458036955638,customer_service,False
1165326,219488,that be correct yes say it be hand to resident at yesterday and i be home at this point nobody knock or deliver anything,Sun Oct 15 19:44:45 +0000 2017,0,0.0379644751054523,delivery_issue,False
1165638,394177,i just reply that mail and again receive the same mail to my inbox i need this product as soon as possible can you please help to unblock the same as soon as possible,Tue Oct 24 19:05:27 +0000 2017,3,0.04060075494759501,email_contact,False
1165643,394178,do that mean amazon do not keep eye on the seller it the responsibility of to check the mrp and the sp,Tue Oct 24 18:30:21 +0000 2017,1,0.02753937054445033,customer_service,False
1165654,340616,hey i buy a used textbook for my kid and maybe it miss the quality control step thinkingface,Tue Oct 24 18:12:06 +0000 2017,1,0.0057152206413149725,customer_service,True
1165659,394181,shall do thank you,Tue Oct 24 18:20:29 +0000 2017,4,0.05895556898312704,appreciation,False
1165663,394182,yes i be contact with the support and now i wait for email by the seller,Tue Oct 24 18:24:16 +0000 2017,3,0.07911650135748727,email_contact,False
1165666,394183,it be a company order not personal order,Tue Oct 24 18:29:07 +0000 2017,2,0.13350675873378703,order_status,False
1165667,394183,r and i need to make sure that it be deliver by november i want to fix the issue it be most likely just a typo,Tue Oct 24 18:25:38 +0000 2017,1,0.024622915708881553,customer_service,False
1165668,394183,thank you for the information however my account be lock and i can not access that link there be some issue with the payment for my orde,Tue Oct 24 18:24:56 +0000 2017,4,0.03991586435402628,appreciation,False
1165679,394185,amazon only people we have delivery probs with,Tue Oct 24 19:32:30 +0000 2017,1,0.03138852079961849,customer_service,False
1166669,394428,i be not get support from nokia care and from u also i have give doa letter to amazon after that amazon be not reply,Wed Oct 25 02:57:13 +0000 2017,1,0.06029667352775348,customer_service,False
1166670,394428,what you have do with the order,Tue Oct 24 18:17:05 +0000 2017,2,0.2453330891767417,order_status,False
1167704,394655,just gon na add a cookie manager to chrome and del the cooky might do the trick,Tue Oct 24 22:16:49 +0000 2017,1,0.0051283974257783985,customer_service,True
1167715,198930,be talk to someone yesterday on your chat to u tell i would get a refund have no confirmation for this,Tue Oct 24 18:40:16 +0000 2017,1,0.025883747630897826,customer_service,False
1167747,391228,why on tweeter and not on mail,Tue Oct 24 18:56:47 +0000 2017,3,0.013518006454510723,email_contact,True
1167751,391228,everyone say same thing but i be not go to trust on amazon unless and until i get all thing in write,Wed Oct 25 02:21:51 +0000 2017,1,0.02698370828546765,customer_service,False
1167756,394664,i pay for season of suit yet it wont let me watch any episode after,Tue Oct 24 18:42:54 +0000 2017,1,0.007585721281613625,customer_service,True
1167760,394666,can i return piercings if they have be open my mother get to them before i do and take them out of the packaging,Tue Oct 24 18:47:11 +0000 2017,1,0.008518798989159401,customer_service,True
1168477,394849,i do not have the original packaging to return my order in do that matter,Mon Oct 16 07:46:35 +0000 2017,2,0.060980972002709646,order_status,False
1168485,394851,order a product on through prime promise delivery date within a day be over a week when will it get deliver,Sun Oct 15 20:04:42 +0000 2017,0,0.08690277234031284,delivery_issue,False
1168490,368644,not eligible for the day early access code even though the image clearly show it be,Sun Oct 15 20:09:40 +0000 2017,0,0.019382899656689965,delivery_issue,False
1168510,394856,i get an email regard my order but not when it be cancel,Sun Oct 15 21:23:29 +0000 2017,2,0.10286168945100575,order_status,False
1168514,394857,computer just try and still same problem try different browser too,Sun Oct 15 21:10:18 +0000 2017,1,0.01832883069691205,customer_service,False
1168752,394917,now when i check the product page it say the three pack be currently unavailable,Tue Oct 24 19:14:12 +0000 2017,0,0.01633565105801839,delivery_issue,False
1168761,209594,yep clear my cache too,Tue Oct 24 19:52:07 +0000 2017,4,0.000973245275948065,appreciation,True
1168768,394918,carrier be amazon logistics i find that really strange for it to arrive at the facility then get lose while out for delivery,Tue Oct 24 19:49:35 +0000 2017,0,0.02890908414234839,delivery_issue,False
1168814,355518,so you can imagine get this package to up be go to suck for me,Tue Oct 24 19:10:42 +0000 2017,0,0.011225287468904374,delivery_issue,True
1168822,355518,bullsht lazy answer not help,Tue Oct 24 19:29:34 +0000 2017,4,0.061536986896483806,appreciation,False
1170024,395201,no no option maybe that be what send to the other department be for,Tue Oct 24 20:41:17 +0000 2017,3,0.036761124034660496,email_contact,False
1170030,395201,thank you for more of the same unsatisfactory customer care,Wed Oct 25 17:06:50 +0000 2017,4,0.03840399237036128,appreciation,False
1170053,395204,when will the uk get on prime i need lagartha back in my life,Tue Oct 24 19:18:14 +0000 2017,1,0.013124364377751552,customer_service,True
1170055,395205,it be charge with the other item i get in that same order it show a reversal for how much it be and then that reversal disapleared,Tue Oct 24 19:27:39 +0000 2017,2,0.11691921417735342,order_status,False
1170062,395207,please stop send me soft cover book in soft envelope amazon commonsense crackedspines may stop order,Tue Oct 24 19:03:10 +0000 2017,2,0.024772936963445735,order_status,False
1170065,395208,wow pretty annoy with right now,Tue Oct 24 18:40:51 +0000 2017,1,0.0032867035925917953,customer_service,True
1170108,395217,when i click your subscribe amp save item i see main samps page with info about how it work not my item,Sun Oct 15 20:34:33 +0000 2017,2,0.01106756556116862,order_status,True
1170110,395217,i can see them on firefox but not chrome,Sun Oct 15 20:37:37 +0000 2017,1,0.0004026313021180698,customer_service,True
1170113,395217,i can no longer see my subscribe amp save item under manage them or under my subscribe and save i just see main info page now,Sun Oct 15 20:22:28 +0000 2017,1,0.008205840197712828,customer_service,True
1170133,395222,thanks if this be a festival time then u must keep same exchange price for all day i think to buy on but offer go now cant buy,Mon Oct 16 04:50:49 +0000 2017,4,0.03220213969608349,appreciation,False
1170214,395243,will not hold my breath online say delivery between now and wednesday whatajoke,Sun Oct 15 20:39:10 +0000 2017,0,0.03148504878344125,delivery_issue,False
1170217,395243,the escalation dept in logistics be past be able to help no idea where the package be complete b,Sun Oct 15 23:29:53 +0000 2017,4,0.037209750735046815,appreciation,False
1171327,395483,have already do plus check and revert,Fri Oct 27 07:42:52 +0000 2017,3,0.0164739339169468,email_contact,False
1171344,235040,canada post can get it there in day if amazon actually send it,Wed Oct 25 02:45:09 +0000 2017,3,0.0296262868112627,email_contact,False
1171355,395489,no this date be one month sooner than in the conformation email this one say have ship to ship or not to ship that be the question,Tue Oct 24 19:47:49 +0000 2017,3,0.04226291851556742,email_contact,False
1172151,395711,the whole light and the bulb but yes by amazon just talk to support look like you now change your policy on return,Tue Oct 24 20:04:32 +0000 2017,1,0.04151532976857614,customer_service,False
1172165,337983,respond u ask to update id proof it be do if still u r not able to get info from ur courier kindly take police help12days past now,Thu Oct 26 05:29:21 +0000 2017,1,0.01377325610462158,customer_service,True
1172167,337983,aleeady reply and give you id proof a request in your email,Thu Oct 26 16:42:27 +0000 2017,3,0.09661918624964998,email_contact,False
1172168,337983,already revert reply on ur email and also give you id proof a ask in the email what be u do for miss item since 15oct17,Thu Oct 26 16:45:53 +0000 2017,3,0.11623393906979797,email_contact,False
1172202,395720,do not worry it be not even write yet oct release date lot of confusion over it thou,Tue Oct 24 19:49:35 +0000 2017,0,0.009418839759238264,delivery_issue,True
1172206,359872,amazon be dumb for not require a signature for a package that be just my humble opinion,Tue Oct 24 19:39:21 +0000 2017,1,0.021449133884029414,customer_service,False
1172493,395784,my email be change on my account without my permission and i be unable to log into my account to change the email back help,Sun Oct 15 20:38:00 +0000 2017,3,0.09818473986686607,email_contact,False
1172495,234108,i be surprise you do not consider this leakage and a problem the default setting should be to block storefront will try to go around you,Wed Oct 18 17:56:15 +0000 2017,1,0.007348298070421103,customer_service,True
1172496,234108,all message from storefront to user should go through amazon so you can track and keep eye on security leakage,Wed Oct 18 17:56:54 +0000 2017,1,0.01648175914049735,customer_service,False
1172503,395786,it be not the first time it have happen if i pay extra for prime package should deliver on date promise amp date it show deliver,Sun Oct 15 20:35:24 +0000 2017,0,0.058687905992785956,delivery_issue,False
1172506,395786,i love when a package say deliver in mailbox and it be not there thinkingface,Sun Oct 15 20:28:45 +0000 2017,0,0.04308453925460496,delivery_issue,False
1172677,332320,not get proper responsemanipulating policy on order,Sun Oct 15 20:19:38 +0000 2017,2,0.0731360772617985,order_status,False
1172683,285986,also a problem be i can only add a credit card if there would be bank account option i would basically readd it,Sun Oct 15 20:40:02 +0000 2017,1,0.019521683057361287,customer_service,False
1172688,285986,also the page have nothing in it,Sun Oct 15 22:26:29 +0000 2017,2,0.003867729905464517,order_status,True
1173009,395897,no my order be not receive address quanetta cooper e oak street apt147 stockton california,Tue Oct 24 20:21:25 +0000 2017,2,0.05974567191476414,order_status,False
1173033,308616,i want to continue my membership but want to change the date do i just cancel and reactivate on date silly that no option,Tue Oct 24 19:17:57 +0000 2017,1,0.018180640394701783,customer_service,False
1173039,395903,i dispute the charge claim we accept the box a be which be not the case the paper be so damaged it be unusable,Tue Oct 24 20:07:13 +0000 2017,1,0.004423205640298575,customer_service,True
1173044,395904,i have already speak to someone they promise it would arrive today it still have not,Wed Oct 25 17:09:28 +0000 2017,0,0.0390166574295317,delivery_issue,False
1173047,395904,hi again it still be not here i have pay for prime and it be take day so far this be crazy,Wed Oct 25 22:16:23 +0000 2017,0,0.03725046266654109,delivery_issue,False
1173051,395905,need urgent help from you i hv be scammd r 35lacs please reverse tranx amp stop delivery cybercrime,Tue Oct 24 19:49:22 +0000 2017,4,0.042664240484690585,appreciation,False
1173856,396100,panasonic tv recently move to sky broadband from bt spoke with sky do speed test everything ok netflix and youtube load with no issue,Tue Oct 24 20:32:03 +0000 2017,1,0.005076249829500382,customer_service,True
1173857,396100,have problem with my amazon video keep buffer any advice,Tue Oct 24 20:21:27 +0000 2017,1,0.028905743411571396,customer_service,False
1173862,396101,thanks have leave feedback,Wed Oct 25 11:21:34 +0000 2017,4,0.07049734878584468,appreciation,False
1173885,396104,that do not help the item follow all of those requirement could be a bug no itemrelated pun intend,Tue Oct 24 21:02:31 +0000 2017,4,0.03963170893484551,appreciation,False
1173890,396105,be you be for real amazon what kind of packaging do you call this redquestionmark redquestionmark whereisthepackaging,Tue Oct 24 20:10:22 +0000 2017,1,0.03217807505649034,customer_service,False
1173911,396111,really have the absolute bad ux design for a website where be your contact section,Tue Oct 24 20:02:05 +0000 2017,1,0.018560528085263154,customer_service,False
1174737,396310,i think party seller it say it have leave the seller facility on september but i still have not get anything,Tue Oct 24 21:32:54 +0000 2017,0,0.01643805366702151,delivery_issue,False
1175474,396509,for supuesto gracious growingheart,Tue Oct 24 20:48:08 +0000 2017,4,9.279248134028285e-05,appreciation,True
1175483,276629,thank you so much the problem have be resolve due to,Thu Nov 09 15:44:34 +0000 2017,4,0.0754964061590123,appreciation,False
1175588,293376,hey how do i know if you guy receive my returned item i do not think i get an email confirming that you get the item,Sun Oct 15 20:36:13 +0000 2017,3,0.06594692304133556,email_contact,False
1175591,187260,i have send email and be lock out of my account no response fix this,Sun Oct 15 20:53:02 +0000 2017,3,0.11680998463691303,email_contact,False
1175619,396543,for the first time i have to return a dress to because it have two stain on it,Sun Oct 15 20:47:28 +0000 2017,1,0.02568245587789497,customer_service,False
1175621,396544,i be sorry too but this do not help it not quick and it not efficient it too general and i just stop shop usa amazon shit,Sun Oct 15 20:55:29 +0000 2017,4,0.036522550426239093,appreciation,False
1175629,396545,ask for confirmation of a refund and all i get be my colleague will be in touch with you not the response i need or want,Mon Oct 16 06:08:47 +0000 2017,1,0.027108324692212794,customer_service,False
1175630,396545,i know twitter be just for let the world know amazon fresh be not work in london i have follow the correct customer service route,Mon Oct 16 05:39:52 +0000 2017,1,0.05481982868943795,customer_service,False
1176220,396689,we never talk anymore when can we go back to the way thing wereat the top of this threadin my unanswered question downcastfacewithsweat,Sat Sep 23 14:48:20 +0000 2017,1,0.008223651495968994,customer_service,True
1176229,396689,so i take it you do not come here often,Thu Nov 16 23:36:25 +0000 2017,0,0.01354702108692714,delivery_issue,True
1176236,393551,inbox your order of sony icfp36 portable amfm and more item,Wed Oct 25 02:41:20 +0000 2017,2,0.06227484607872376,order_status,False
1176242,393551,hi i have a concern about an prime order i make on october be ship now and arrive on november please advise,Tue Oct 24 23:22:16 +0000 2017,2,0.05734518839620526,order_status,False
1176244,396692,also thank you for help sorry about the pissy post,Wed Oct 25 00:44:44 +0000 2017,4,0.11738279780683035,appreciation,False
1176255,396693,i want it there tomorrow or the day after the late the birthday be tomorrow happy to pay extra to bump the service,Wed Oct 25 00:56:07 +0000 2017,0,0.027242554470884105,delivery_issue,False
1176259,396694,they have send several email my way lie and ask for me to change my review when they have me a refund,Wed Oct 25 00:43:11 +0000 2017,3,0.09252026888809309,email_contact,False
1176261,396694,who might i contact about a store harassing me,Wed Oct 25 00:24:43 +0000 2017,1,0.02520872073420628,customer_service,False
